r_over_R,p_over_pc,eps_over_epsc,m_over_M,A_over_AR,B,v_over_c,gamma_minus_1
0.0664760543245,0.982689178661,0.99002716548,0.00120797057165,0.513282933341,1.00664577375,0.697651106685,0.395794838107
0.0671908506076,0.98231768134,0.989812328083,0.00124718424383,0.513338030737,1.0067895279,0.697611617781,0.395719929645
0.0679056468906,0.98194225757,0.989595184239,0.00128724746114,0.51339373025,1.00693485104,0.697571695061,0.395644214823
0.0686204431737,0.981562983667,0.989375777578,0.00132815347333,0.513450020844,1.00708171434,0.697531346361,0.395567709038
0.0693352394568,0.981179936017,0.989154151923,0.00136989419746,0.513506891384,1.00723008873,0.697490579589,0.395490427809
0.0700500357398,0.980792900712,0.988930180227,0.00141252707034,0.513564375449,1.00738006162,0.6974493706,0.395412325908
0.0707648320229,0.98040224396,0.988704076882,0.00145597853239,0.513622417284,1.00753148768,0.697407759289,0.395333479486
0.0714796283059,0.980007462741,0.988475544471,0.00150037268916,0.513681095101,1.0076845706,0.697365689505,0.395253782704
0.072194424589,0.979609179713,0.98824494863,0.00154557555146,0.513740313485,1.00783906173,0.697323229583,0.395173365562
0.0729092208721,0.979206700616,0.98801187892,0.00159175779143,0.513800180356,1.00799524214,0.697280302063,0.395092081923
0.0736240171551,0.978800694846,0.987776728831,0.00163877203188,0.513860592909,1.00815284395,0.697236980582,0.395010071789
0.0743388134382,0.978390645798,0.987539192359,0.00168674964236,0.513921631781,1.00831207713,0.697193207238,0.394927226114
0.0750536097212,0.97797693353,0.987299492559,0.00173560943531,0.513983238797,1.00847279007,0.69714902367,0.394843624283
